dataset,model,test_score,classes,transf_metric,transf_score
oxfordpets,densenet161,0.897619763112391,37,bot_overall_+I_scorer,0.2159780448124047
oxfordpets,densenet169,0.8795821732489999,37,bot_overall_+I_scorer,0.10353669591203256
oxfordpets,efficientnet_b0,0.8229526342277249,37,bot_overall_+I_scorer,0.25648032523555453
oxfordpets,mobilenetv2_050,0.5279134544998093,37,bot_overall_+I_scorer,-0.6019633150688404
oxfordpets,mobilenetv2_100,0.804906614586994,37,bot_overall_+I_scorer,-0.08830082002722224
oxfordpets,resnet18,0.8225932574807326,37,bot_overall_+I_scorer,-0.32356496876675106
oxfordpets,resnet34,0.862167026654045,37,bot_overall_+I_scorer,-0.0635900424405351
oxfordpets,resnet50,0.8668725137592109,37,bot_overall_+I_scorer,0.14228436490890964
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,bot_overall_+I_scorer,0.3408478913155478
oxfordpets,densenet121,0.8433245044624137,37,bot_per_scorer_+I_scorer,0.051419035555700834
oxfordpets,densenet161,0.897619763112391,37,bot_per_scorer_+I_scorer,0.18559294390255002
oxfordpets,densenet169,0.8795821732489999,37,bot_per_scorer_+I_scorer,0.17673395148406973
oxfordpets,efficientnet_b0,0.8229526342277249,37,bot_per_scorer_+I_scorer,0.23169092523952783
oxfordpets,mobilenetv2_050,0.5279134544998093,37,bot_per_scorer_+I_scorer,-0.6373403417276345
oxfordpets,mobilenetv2_100,0.804906614586994,37,bot_per_scorer_+I_scorer,0.007214835332573763
oxfordpets,resnet18,0.8225932574807326,37,bot_per_scorer_+I_scorer,-0.26875020356765855
oxfordpets,resnet34,0.862167026654045,37,bot_per_scorer_+I_scorer,-0.07643560316103915
oxfordpets,resnet50,0.8668725137592109,37,bot_per_scorer_+I_scorer,0.16202935907899094
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,bot_per_scorer_+I_scorer,0.1678450978629216
oxfordpets,densenet121,0.8433245044624137,37,bot_per_scorer_dataset_+I_scorer,0.051419035555700834
oxfordpets,densenet161,0.897619763112391,37,bot_per_scorer_dataset_+I_scorer,0.18559294390255007
oxfordpets,densenet169,0.8795821732489999,37,bot_per_scorer_dataset_+I_scorer,0.17673395148406978
oxfordpets,efficientnet_b0,0.8229526342277249,37,bot_per_scorer_dataset_+I_scorer,0.231690925239528
oxfordpets,mobilenetv2_050,0.5279134544998093,37,bot_per_scorer_dataset_+I_scorer,-0.6373403417276351
oxfordpets,mobilenetv2_100,0.804906614586994,37,bot_per_scorer_dataset_+I_scorer,0.007214835332573728
oxfordpets,resnet18,0.8225932574807326,37,bot_per_scorer_dataset_+I_scorer,-0.2687502035676589
oxfordpets,resnet34,0.862167026654045,37,bot_per_scorer_dataset_+I_scorer,-0.07643560316103924
oxfordpets,resnet50,0.8668725137592109,37,bot_per_scorer_dataset_+I_scorer,0.16202935907899102
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,bot_per_scorer_dataset_+I_scorer,0.16784509786292165
oxfordpets,densenet121,0.8433245044624137,37,bot_svm_+I_scorer,0.15398218096301566
oxfordpets,densenet161,0.897619763112391,37,bot_svm_+I_scorer,0.18396401138198257
oxfordpets,densenet169,0.8795821732489999,37,bot_svm_+I_scorer,0.1665284933784283
oxfordpets,efficientnet_b0,0.8229526342277249,37,bot_svm_+I_scorer,0.08832246864855153
oxfordpets,mobilenetv2_050,0.5279134544998093,37,bot_svm_+I_scorer,-0.05186111658650007
oxfordpets,mobilenetv2_100,0.804906614586994,37,bot_svm_+I_scorer,0.11472461108096867
oxfordpets,resnet18,0.8225932574807326,37,bot_svm_+I_scorer,-0.049986624439109215
oxfordpets,resnet34,0.862167026654045,37,bot_svm_+I_scorer,0.08161178275332917
oxfordpets,resnet50,0.8668725137592109,37,bot_svm_+I_scorer,0.02353603978368845
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,bot_svm_+I_scorer,0.11074539877922132
oxfordpets,densenet121,0.8433245044624137,37,bot_lsq_+I_scorer,0.18459658569797333
oxfordpets,densenet161,0.897619763112391,37,bot_lsq_+I_scorer,0.59345706382384
oxfordpets,densenet169,0.8795821732489999,37,bot_lsq_+I_scorer,0.4925401199967711
oxfordpets,efficientnet_b0,0.8229526342277249,37,bot_lsq_+I_scorer,0.36008742131363114
oxfordpets,mobilenetv2_050,0.5279134544998093,37,bot_lsq_+I_scorer,-1.7424780638277115
oxfordpets,mobilenetv2_100,0.804906614586994,37,bot_lsq_+I_scorer,-0.2860950443611396
oxfordpets,resnet18,0.8225932574807326,37,bot_lsq_+I_scorer,-0.27270710649495383
oxfordpets,resnet34,0.862167026654045,37,bot_lsq_+I_scorer,-0.15605281666817022
oxfordpets,resnet50,0.8668725137592109,37,bot_lsq_+I_scorer,-0.1758271898454199
oxfordpets,vit_small_patch16_224,0.9126805247581838,37,bot_lsq_+I_scorer,1.0024790303651845
flowers102,densenet121,0.8122915012623841,102,bot_overall_+I_scorer,0.019971481145398734
flowers102,densenet161,0.8333726384579402,102,bot_overall_+I_scorer,0.23581035011884935
flowers102,densenet169,0.8223056036321225,102,bot_overall_+I_scorer,0.11304401118350599
flowers102,efficientnet_b0,0.7434734665023244,102,bot_overall_+I_scorer,0.28003177519698863
flowers102,mobilenetv2_050,0.5767987315916256,102,bot_overall_+I_scorer,-0.657238934672186
flowers102,mobilenetv2_100,0.7358685389053204,102,bot_overall_+I_scorer,-0.09640909243569955
flowers102,resnet18,0.7441990383732835,102,bot_overall_+I_scorer,-0.35327650381016806
flowers102,resnet34,0.6762340544616706,102,bot_overall_+I_scorer,-0.06942923381401879
flowers102,resnet50,0.5438919195902688,102,bot_overall_+I_scorer,0.15534970665537315
flowers102,vit_small_patch16_224,0.9884359583322812,102,bot_overall_+I_scorer,0.3721464404319604
flowers102,densenet121,0.8122915012623841,102,bot_per_scorer_+I_scorer,0.06660081289403477
flowers102,densenet161,0.8333726384579402,102,bot_per_scorer_+I_scorer,0.18857836569832914
flowers102,densenet169,0.8223056036321225,102,bot_per_scorer_+I_scorer,0.12124758405116319
flowers102,efficientnet_b0,0.7434734665023244,102,bot_per_scorer_+I_scorer,0.21301412553431298
flowers102,mobilenetv2_050,0.5767987315916256,102,bot_per_scorer_+I_scorer,-0.7106058361044296
flowers102,mobilenetv2_100,0.7358685389053204,102,bot_per_scorer_+I_scorer,-0.009399142450968637
flowers102,resnet18,0.7441990383732835,102,bot_per_scorer_+I_scorer,-0.19626170447299138
flowers102,resnet34,0.6762340544616706,102,bot_per_scorer_+I_scorer,-0.05462435375391199
flowers102,resnet50,0.5438919195902688,102,bot_per_scorer_+I_scorer,0.13314825642603484
flowers102,vit_small_patch16_224,0.9884359583322812,102,bot_per_scorer_+I_scorer,0.2483018921784263
flowers102,densenet121,0.8122915012623841,102,bot_per_scorer_dataset_+I_scorer,0.06660081289403474
flowers102,densenet161,0.8333726384579402,102,bot_per_scorer_dataset_+I_scorer,0.1885783656983292
flowers102,densenet169,0.8223056036321225,102,bot_per_scorer_dataset_+I_scorer,0.12124758405116323
flowers102,efficientnet_b0,0.7434734665023244,102,bot_per_scorer_dataset_+I_scorer,0.21301412553431304
flowers102,mobilenetv2_050,0.5767987315916256,102,bot_per_scorer_dataset_+I_scorer,-0.7106058361044301
flowers102,mobilenetv2_100,0.7358685389053204,102,bot_per_scorer_dataset_+I_scorer,-0.009399142450968703
flowers102,resnet18,0.7441990383732835,102,bot_per_scorer_dataset_+I_scorer,-0.19626170447299157
flowers102,resnet34,0.6762340544616706,102,bot_per_scorer_dataset_+I_scorer,-0.054624353753912044
flowers102,resnet50,0.5438919195902688,102,bot_per_scorer_dataset_+I_scorer,0.13314825642603487
flowers102,vit_small_patch16_224,0.9884359583322812,102,bot_per_scorer_dataset_+I_scorer,0.24830189217842635
flowers102,densenet121,0.8122915012623841,102,bot_svm_+I_scorer,0.1660429794997733
flowers102,densenet161,0.8333726384579402,102,bot_svm_+I_scorer,0.16160691222691803
flowers102,densenet169,0.8223056036321225,102,bot_svm_+I_scorer,0.1779619905255823
flowers102,efficientnet_b0,0.7434734665023244,102,bot_svm_+I_scorer,0.14508255069586132
flowers102,mobilenetv2_050,0.5767987315916256,102,bot_svm_+I_scorer,-0.007710352172255831
flowers102,mobilenetv2_100,0.7358685389053204,102,bot_svm_+I_scorer,0.1208828171862712
flowers102,resnet18,0.7441990383732835,102,bot_svm_+I_scorer,0.005877141499605137
flowers102,resnet34,0.6762340544616706,102,bot_svm_+I_scorer,0.022681802366062608
flowers102,resnet50,0.5438919195902688,102,bot_svm_+I_scorer,0.1066192936472811
flowers102,vit_small_patch16_224,0.9884359583322812,102,bot_svm_+I_scorer,0.18122779909449718
flowers102,densenet121,0.8122915012623841,102,bot_lsq_+I_scorer,0.13781079056506684
flowers102,densenet161,0.8333726384579402,102,bot_lsq_+I_scorer,0.4113376729572362
flowers102,densenet169,0.8223056036321225,102,bot_lsq_+I_scorer,0.31195489683203265
flowers102,efficientnet_b0,0.7434734665023244,102,bot_lsq_+I_scorer,0.4323748661798712
flowers102,mobilenetv2_050,0.5767987315916256,102,bot_lsq_+I_scorer,-2.4607623554583626
flowers102,mobilenetv2_100,0.7358685389053204,102,bot_lsq_+I_scorer,-0.3243728295848479
flowers102,resnet18,0.7441990383732835,102,bot_lsq_+I_scorer,0.06145427044494255
flowers102,resnet34,0.6762340544616706,102,bot_lsq_+I_scorer,0.5935827504202909
flowers102,resnet50,0.5438919195902688,102,bot_lsq_+I_scorer,-0.011828560385353732
flowers102,vit_small_patch16_224,0.9884359583322812,102,bot_lsq_+I_scorer,0.8484484980291171
dtd,densenet121,0.6329787234042553,47,bot_overall_+I_scorer,0.01964777788384567
dtd,densenet161,0.6388297872340425,47,bot_overall_+I_scorer,0.23198827108095857
dtd,densenet169,0.6191489361702128,47,bot_overall_+I_scorer,0.11121176274620968
dtd,efficientnet_b0,0.549468085106383,47,bot_overall_+I_scorer,0.27549294313391626
dtd,mobilenetv2_050,0.4473404255319149,47,bot_overall_+I_scorer,-0.6465862251798747
dtd,mobilenetv2_100,0.571808510638298,47,bot_overall_+I_scorer,-0.09484646733856165
dtd,resnet18,0.5537234042553191,47,bot_overall_+I_scorer,-0.34755050103246266
