dataset,model,test_score,classes,transf_metric,transf_score
dtd,efficientnet_b0,0.549468085106383,47,mid_per_scorer_dataset_+I_scorer,0.014615501356659077
dtd,mobilenetv2_050,0.4473404255319149,47,mid_per_scorer_dataset_+I_scorer,-0.7626962507716653
dtd,mobilenetv2_100,0.571808510638298,47,mid_per_scorer_dataset_+I_scorer,-0.08700722588471091
dtd,resnet18,0.5537234042553191,47,mid_per_scorer_dataset_+I_scorer,-0.4183460241921212
dtd,resnet34,0.5398936170212765,47,mid_per_scorer_dataset_+I_scorer,-0.2407003113943767
dtd,resnet50,0.5893617021276595,47,mid_per_scorer_dataset_+I_scorer,0.437413696340409
dtd,vit_small_patch16_224,0.7111702127659575,47,mid_per_scorer_dataset_+I_scorer,0.5533761401313887
dtd,densenet121,0.6329787234042553,47,mid_svm_+I_scorer,0.127274916244721
dtd,densenet161,0.6388297872340425,47,mid_svm_+I_scorer,0.19367967028256897
dtd,densenet169,0.6191489361702128,47,mid_svm_+I_scorer,0.16205796433515274
dtd,efficientnet_b0,0.549468085106383,47,mid_svm_+I_scorer,0.12192670187513441
dtd,mobilenetv2_050,0.4473404255319149,47,mid_svm_+I_scorer,0.02648411022169872
dtd,mobilenetv2_100,0.571808510638298,47,mid_svm_+I_scorer,0.10115809712633883
dtd,resnet18,0.5537234042553191,47,mid_svm_+I_scorer,0.01944149343067471
dtd,resnet34,0.5398936170212765,47,mid_svm_+I_scorer,0.042108772180472695
dtd,resnet50,0.5893617021276595,47,mid_svm_+I_scorer,0.13542997283106634
dtd,vit_small_patch16_224,0.7111702127659575,47,mid_svm_+I_scorer,0.12633877293724857
dtd,densenet121,0.6329787234042553,47,mid_lsq_+I_scorer,0.21364221085595592
dtd,densenet161,0.6388297872340425,47,mid_lsq_+I_scorer,0.7600743627628221
