dataset,model,test_score,classes,transf_metric,transf_score
oxfordpets,mobilenetv2_050,0.732783644033913,37,mid_lsq_+I_scorer,-1.872971892835318
oxfordpets,mobilenetv2_100,0.8584925162348174,37,mid_lsq_+I_scorer,-0.5541744976287963
oxfordpets,resnet18,0.8580522388049154,37,mid_lsq_+I_scorer,-0.6658457167845083
oxfordpets,resnet34,0.8813056148657081,37,mid_lsq_+I_scorer,-0.2782117469398996
oxfordpets,resnet50,0.9051590955642684,37,mid_lsq_+I_scorer,0.5907708003132425
oxfordpets,vit_small_patch16_224,0.9204170877115228,37,mid_lsq_+I_scorer,0.9227418893993145
flowers102,densenet121,0.858917660516678,102,mid_overall_+I_scorer,0.033522357923444525
flowers102,densenet161,0.9144551533143834,102,mid_overall_+I_scorer,0.3958103508291023
flowers102,densenet169,0.8957135720878885,102,mid_overall_+I_scorer,0.1897456566394189
flowers102,efficientnet_b0,0.8851406795994877,102,mid_overall_+I_scorer,0.4700365150560733
flowers102,mobilenetv2_050,0.7601569893406188,102,mid_overall_+I_scorer,-1.1031830162672325
flowers102,mobilenetv2_100,0.8648456641679183,102,mid_overall_+I_scorer,-0.1618237565944723
flowers102,resnet18,0.8643704787540395,102,mid_overall_+I_scorer,-0.5929786238912196
flowers102,resnet34,0.8527516726532692,102,mid_overall_+I_scorer,-0.11653775748126602
flowers102,resnet50,0.8035061471145255,102,mid_overall_+I_scorer,0.26075624696486216
flowers102,vit_small_patch16_224,0.9885636935860358,102,mid_overall_+I_scorer,0.6246520268212848
flowers102,densenet121,0.858917660516678,102,mid_per_scorer_+I_scorer,-0.06995945944937129
flowers102,densenet161,0.9144551533143834,102,mid_per_scorer_+I_scorer,0.22126821691587012
flowers102,densenet169,0.8957135720878885,102,mid_per_scorer_+I_scorer,0.026994338005902743
flowers102,efficientnet_b0,0.8851406795994877,102,mid_per_scorer_+I_scorer,0.12138331726002996
flowers102,mobilenetv2_050,0.7601569893406188,102,mid_per_scorer_+I_scorer,-0.3081900714813086
flowers102,mobilenetv2_100,0.8648456641679183,102,mid_per_scorer_+I_scorer,0.008059206721600083
flowers102,resnet18,0.8643704787540395,102,mid_per_scorer_+I_scorer,-0.19974431879295548
flowers102,resnet34,0.8527516726532692,102,mid_per_scorer_+I_scorer,-0.3826056805806553
flowers102,resnet50,0.8035061471145255,102,mid_per_scorer_+I_scorer,-0.07502523709407143
flowers102,vit_small_patch16_224,0.9885636935860358,102,mid_per_scorer_+I_scorer,0.6578196884949479
flowers102,densenet121,0.858917660516678,102,mid_per_scorer_dataset_+I_scorer,-0.06995945944937121
flowers102,densenet161,0.9144551533143834,102,mid_per_scorer_dataset_+I_scorer,0.2212682169158703
flowers102,densenet169,0.8957135720878885,102,mid_per_scorer_dataset_+I_scorer,0.026994338005902813
flowers102,efficientnet_b0,0.8851406795994877,102,mid_per_scorer_dataset_+I_scorer,0.12138331726003
flowers102,mobilenetv2_050,0.7601569893406188,102,mid_per_scorer_dataset_+I_scorer,-0.3081900714813086
flowers102,mobilenetv2_100,0.8648456641679183,102,mid_per_scorer_dataset_+I_scorer,0.008059206721600123
flowers102,resnet18,0.8643704787540395,102,mid_per_scorer_dataset_+I_scorer,-0.19974431879295557
flowers102,resnet34,0.8527516726532692,102,mid_per_scorer_dataset_+I_scorer,-0.3826056805806556
flowers102,resnet50,0.8035061471145255,102,mid_per_scorer_dataset_+I_scorer,-0.07502523709407143
flowers102,vit_small_patch16_224,0.9885636935860358,102,mid_per_scorer_dataset_+I_scorer,0.657819688494948
flowers102,densenet121,0.858917660516678,102,mid_svm_+I_scorer,0.09756469588395555
flowers102,densenet161,0.9144551533143834,102,mid_svm_+I_scorer,0.22880265441178277
flowers102,densenet169,0.8957135720878885,102,mid_svm_+I_scorer,0.17713588953571402
flowers102,efficientnet_b0,0.8851406795994877,102,mid_svm_+I_scorer,0.14376007180125788
flowers102,mobilenetv2_050,0.7601569893406188,102,mid_svm_+I_scorer,0.07797483790395376
flowers102,mobilenetv2_100,0.8648456641679183,102,mid_svm_+I_scorer,0.1057621106438546
flowers102,resnet18,0.8643704787540395,102,mid_svm_+I_scorer,0.11253416500670758
flowers102,resnet34,0.8527516726532692,102,mid_svm_+I_scorer,0.05969742735273914
flowers102,resnet50,0.8035061471145255,102,mid_svm_+I_scorer,0.11054533984021049
flowers102,vit_small_patch16_224,0.9885636935860358,102,mid_svm_+I_scorer,0.16549765803315677
flowers102,densenet121,0.858917660516678,102,mid_lsq_+I_scorer,-0.07226015775275264
flowers102,densenet161,0.9144551533143834,102,mid_lsq_+I_scorer,0.8206743273120808
flowers102,densenet169,0.8957135720878885,102,mid_lsq_+I_scorer,0.42404863142411825
flowers102,efficientnet_b0,0.8851406795994877,102,mid_lsq_+I_scorer,0.6184793836024332
flowers102,mobilenetv2_050,0.7601569893406188,102,mid_lsq_+I_scorer,-1.8956146751878604
flowers102,mobilenetv2_100,0.8648456641679183,102,mid_lsq_+I_scorer,-0.3376436448224684
flowers102,resnet18,0.8643704787540395,102,mid_lsq_+I_scorer,-0.6924623693244972
flowers102,resnet34,0.8527516726532692,102,mid_lsq_+I_scorer,-0.3603024056621128
flowers102,resnet50,0.8035061471145255,102,mid_lsq_+I_scorer,0.4692329568686346
flowers102,vit_small_patch16_224,0.9885636935860358,102,mid_lsq_+I_scorer,1.0258479535424103
dtd,densenet121,0.6771276595744681,47,mid_overall_+I_scorer,0.03181890911550836
dtd,densenet161,0.7074468085106383,47,mid_overall_+I_scorer,0.3756971275341178
dtd,densenet169,0.6867021276595746,47,mid_overall_+I_scorer,0.18010367341879843
dtd,efficientnet_b0,0.6606382978723404,47,mid_overall_+I_scorer,0.4461514666627809
dtd,mobilenetv2_050,0.5957446808510638,47,mid_overall_+I_scorer,-1.047124435952344
dtd,mobilenetv2_100,0.6638297872340426,47,mid_overall_+I_scorer,-0.15360063321227663
dtd,resnet18,0.6361702127659573,47,mid_overall_+I_scorer,-0.5628462348657838
dtd,resnet34,0.653723404255319,47,mid_overall_+I_scorer,-0.11061585590995134
dtd,resnet50,0.6670212765957448,47,mid_overall_+I_scorer,0.24750583901120335
dtd,vit_small_patch16_224,0.7585106382978725,47,mid_overall_+I_scorer,0.5929101441979427
dtd,densenet121,0.6771276595744681,47,mid_per_scorer_+I_scorer,0.08564814110930057
dtd,densenet161,0.7074468085106383,47,mid_per_scorer_+I_scorer,0.27536382767699225
dtd,densenet169,0.6867021276595746,47,mid_per_scorer_+I_scorer,0.18222623845208694
dtd,efficientnet_b0,0.6606382978723404,47,mid_per_scorer_+I_scorer,0.007912585965311556
dtd,mobilenetv2_050,0.5957446808510638,47,mid_per_scorer_+I_scorer,-0.8019775430917838
dtd,mobilenetv2_100,0.6638297872340426,47,mid_per_scorer_+I_scorer,-0.11239516668691252
